Route_ID,Route_Name,Route_Code,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,OSRM_Duration_S,Cycle_Time_Min,Congestion_Zone,N_Stops_Estimated,Stop_Penalty_Min,Sharp_Turns,Junction_Penalty_Min,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,LPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Population_Served_Raw,Corridor_Competitors,HV_POI_Count,Overlap_Metric,Geo_Source,Tourist_Corridor,Seasonal_Operability,District_HQ_Floor,SSCL_CDI_Conflict,SSCL_CDI_Conflict_Strong,SSCL_CDI_Conflict_Weak_SSCL,Daily_Trips,Daily_KM,Daily_Capacity_Pax,Daily_Demand_Pax,Load_Ratio,Load_Flag,Pax_Journey_Time_Min,Journey_Time_Flag,Daily_Revenue_INR,Daily_Op_Cost_INR,Viability_Ratio,Subsidy_Risk_Flag,Emissions_GCO2_Daily,Equity_Score,Map_File
R0396,Srinagar to Chadoora,SRBG10025105-03,MERGED_INTO_TRUNK,TRK-042,JKRTC / City Bus,16.895,Urban,1452.7,135.2,City_Core,33,16.5,2,1.0,0.5996,0.2134,1.25,0.4065,False,MP,35,0,0,0,0,False,,0,108893,193,50,0.0405,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,926.8,0.0,282.0,0.0,Red_NoCapacity,90.6,True,2818.0,60243.0,0.047,True,880471.0,0.178,route_maps_kashmir/TRK-042.html
R0397,Srinagar to Pampore,SRPW10085105-12,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0398,Srinagar to Pampore,SRPW10085105-13,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0399,Srinagar to Pampore,SRPW10085105-14,MERGED_INTO_TRUNK,FDR-282,JKRTC / City Bus,12.883,Urban,647.3,80.8,City_Core,25,12.5,1,0.5,0.4748,0.2101,1.25,0.3425,False,MP,35,0,0,0,0,False,,0,70093,189,47,0.198,OSRM,False,Year_Round,False,False,False,False,54.9,706.7,0.0,38.0,0.0,Red_NoCapacity,63.4,True,379.0,45937.0,0.008,True,671388.0,0.117,route_maps_kashmir/FDR-282.html
R0400,Srinagar to Harwan,SRBR10045106-03,MERGED_INTO_TRUNK,FDR-055,JKRTC / City Bus,16.558,Urban,1070.2,125.9,City_Core,33,16.5,3,1.5,0.3327,0.1347,1.25,0.2337,False,LP,35,0,0,0,0,False,,0,71141,162,28,0.0262,OSRM,True,Seasonal,False,False,False,False,54.9,908.3,0.0,339.0,0.0,Red_NoCapacity,86.0,True,3391.0,59041.0,0.057,True,862908.0,0.139,route_maps_kashmir/FDR-055.html
R0401,TRC Srinagar to Airport,SRSR10105102,RETAINED_AS_FEEDER,FDR-058,,14.524,Urban,1698.8,116.2,City_Core,29,14.5,2,1.0,0.6217,0.2698,0.75,0.4458,False,MP,35,5,0,5,0,False,,11826,96198,198,51,0.0434,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,54.9,796.7,1446.0,226.0,0.157,Amber_Under,81.1,True,2265.0,51788.0,0.044,True,756908.0,0.154,route_maps_kashmir/FDR-058.html
SSCL-01,Parimpora to Harwan via Brein Nishat,BGBR02042106,UPGRADED_TO_TRUNK,SSCL-01,,23.249,Peri_Urban,2199.3,116.2,City_Core,46,23.0,11,5.5,0.7082,0.1458,1.25,0.427,False,HP,15,10,0,10,0,True,SSCL-01,16981,170188,244,57,0.0684,OSRM+JhelumBridge,True,Seasonal,False,True,False,True,128.0,2975.9,2892.0,385.0,0.133,Amber_Under,71.1,True,3851.0,193432.0,0.02,True,89276.0,0.221,route_maps_kashmir/SSCL-01.html
SSCL-02,Batamaloo to Nasrullah Pora via Jehangir Chowk Rambagh Hyderpora,SRSR10100808-01,UPGRADED_TO_TRUNK,SSCL-02,,7.083,Urban,439.1,43.4,Peri_Urban,14,7.0,5,2.5,0.383,0.0288,1.25,0.2059,False,HP,15,5,0,5,0,True,SSCL-02,8908,33298,91,5,0.0853,OSRM,False,Year_Round,False,True,False,True,128.0,906.6,3871.0,202.0,0.052,Amber_Under,34.7,False,2025.0,58931.0,0.034,True,27199.0,0.116,route_maps_kashmir/SSCL-02.html
SSCL-03,Batamaloo to Hazratbal via Khanyar,SRSR10100918,UPGRADED_TO_TRUNK,SSCL-03,,12.926,Urban,1499.0,103.4,City_Core,25,12.5,11,5.5,0.75,0.3892,1.25,0.5696,False,HP,15,9,0,9,0,True,SSCL-03,8763,98975,275,60,0.1061,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1654.5,2925.0,160.0,0.055,Amber_Under,64.7,True,1601.0,107544.0,0.015,True,49636.0,0.114,route_maps_kashmir/SSCL-03.html
SSCL-04,Batamaloo to Chadoora Chowk via Jehangir Chowk,SRBG10020905,UPGRADED_TO_TRUNK,SSCL-04,,10.858,Urban,703.8,65.8,Peri_Urban,21,10.5,6,3.0,0.25,0.0119,1.25,0.131,False,HP,15,6,0,6,0,True,SSCL-04,10545,39417,91,5,0.0757,OSRM,False,Year_Round,False,True,False,True,128.0,1389.8,3064.0,270.0,0.088,Amber_Under,45.9,True,2701.0,90339.0,0.03,True,41695.0,0.137,route_maps_kashmir/SSCL-04.html
SSCL-05,LD Hospital to Pandach via Jehangir Chowk Dalgate Khanyar,SRSR10106039,UPGRADED_TO_TRUNK,SSCL-05,,10.884,Urban,1197.0,87.1,City_Core,21,10.5,10,5.0,0.9019,0.4351,1.25,0.6685,True,HP,15,7,0,7,0,True,SSCL-05,11098,96645,212,74,0.1044,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1393.2,2700.0,206.0,0.076,Amber_Under,56.6,True,2061.0,90555.0,0.023,False,41795.0,0.216,route_maps_kashmir/SSCL-05.html
SSCL-06,Pantha Chowk to Narbal Crossing via Sonwar Jehangir Chowk Qamarwari,SRBG10024017,UPGRADED_TO_TRUNK,SSCL-06,,19.752,Peri_Urban,1619.9,98.8,City_Core,39,19.5,6,3.0,0.438,0.0648,1.25,0.2514,False,HP,15,9,4,5,0,True,SSCL-06,11780,101613,210,23,0.0675,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,2528.3,4032.0,271.0,0.067,Amber_Under,62.4,True,2707.0,164337.0,0.016,True,75848.0,0.153,route_maps_kashmir/SSCL-06.html
SSCL-07,Batamaloo to Drussu Pulwama via Marwal,SRPW10080908,UPGRADED_TO_TRUNK,SSCL-07,,32.735,Peri_Urban,2489.1,163.7,Peri_Urban,65,32.5,6,3.0,0.2536,0.0566,1.25,0.1551,False,HP,15,13,6,7,0,True,SSCL-07,34715,119785,84,37,0.0304,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,4190.1,3548.0,1771.0,0.499,Green,94.8,True,17713.0,272355.0,0.065,True,125702.0,0.451,route_maps_kashmir/SSCL-07.html
SSCL-08,Batamaloo to Budgam Railway Station via Khumeni Chowk,SRBG10020904-01,UPGRADED_TO_TRUNK,SSCL-08,,15.685,Peri_Urban,1234.0,78.4,Peri_Urban,31,15.5,10,5.0,0.1647,0.0049,1.25,0.0848,True,HP,15,7,0,7,0,True,SSCL-08,12352,46176,91,6,0.0514,OSRM,False,Year_Round,False,True,False,True,128.0,2007.7,3000.0,373.0,0.124,Amber_Under,52.2,True,3728.0,130499.0,0.029,False,60230.0,0.241,route_maps_kashmir/SSCL-08.html
SSCL-09,Parimpora to Naseem Bagh via Noorbagh Gojwara Mill Stop,SRSR10105418,UPGRADED_TO_TRUNK,SSCL-09,,15.058,Peri_Urban,1526.3,75.3,City_Core,30,15.0,11,5.5,0.7418,0.2656,1.25,0.5037,False,HP,15,7,0,7,0,True,SSCL-09,9695,114293,287,62,0.1077,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1927.4,3124.0,140.0,0.045,Amber_Under,50.6,True,1396.0,125283.0,0.011,True,57823.0,0.126,route_maps_kashmir/SSCL-09.html
SSCL-10,Pantha Chowk to Agri Kalan Kanihama via Bypass,SRBG10024005,UPGRADED_TO_TRUNK,SSCL-10,,23.59,Peri_Urban,1788.9,118.0,City_Core,47,23.5,5,2.5,0.3885,0.0788,1.25,0.2336,False,HP,15,10,5,5,0,True,SSCL-10,12979,111959,210,33,0.057,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,3019.5,3864.0,353.0,0.091,Amber_Under,72.0,True,3532.0,196269.0,0.018,True,90586.0,0.169,route_maps_kashmir/SSCL-10.html
SSCL-11,Old City Loop Downtown Srinagar,SRSR10104242,UPGRADED_TO_TRUNK,SSCL-11,,1.169,Urban,555.2,9.4,City_Core,2,1.0,1,0.5,1.0,0.8494,1.25,0.9247,False,HP,15,2,0,2,0,True,SSCL-11,4621,17652,93,20,0.1256,OSRM+JhelumBridge,False,Year_Round,False,False,False,False,128.0,149.6,7149.0,71.0,0.01,Amber_Under,17.7,False,713.0,9726.0,0.073,True,4489.0,0.06,route_maps_kashmir/SSCL-11.html
SSCL-12,Rangreth to District Court Srinagar via Barzulla Jehangir Chowk,BGSR02102451,UPGRADED_TO_TRUNK,SSCL-12,,10.327,Urban,857.5,82.6,City_Core,20,10.0,8,4.0,0.935,0.3584,1.25,0.6467,False,HP,15,7,0,7,0,True,SSCL-12,11441,94458,201,51,0.0275,OSRM,False,Year_Round,False,True,False,True,128.0,1321.9,2847.0,807.0,0.283,Amber_Under,54.3,True,8066.0,85921.0,0.094,True,39656.0,0.149,route_maps_kashmir/SSCL-12.html
SSCL-13,Batamaloo to Beehama Ganderbal via Hazratbal Zakura,SRGB10050904,UPGRADED_TO_TRUNK,SSCL-13,,26.584,Peri_Urban,2386.6,132.9,City_Core,53,26.5,14,7.0,0.5098,0.2442,1.25,0.377,True,HP,15,11,0,11,0,True,SSCL-13,16912,152128,219,104,0.0429,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,3402.8,2781.0,611.0,0.22,Amber_Under,79.4,True,6114.0,221179.0,0.028,False,102083.0,0.33,route_maps_kashmir/SSCL-13.html
SSCL-14,TRC to Central University Ganderbal via Karan Nagar Zoonimar 90ft Road,SRGB10055204,UPGRADED_TO_TRUNK,SSCL-14,,27.314,Peri_Urban,2374.8,136.6,City_Core,54,27.0,10,5.0,0.3699,0.1761,1.25,0.273,True,HP,15,12,0,12,0,True,SSCL-14,18749,125528,163,82,0.0414,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,3496.2,2952.0,702.0,0.238,Amber_Under,81.3,True,7024.0,227252.0,0.031,False,104886.0,0.365,route_maps_kashmir/SSCL-14.html
SSCL-15,TRC to Pulwama via Nowgam Kaanipora,SRPW10085208,UPGRADED_TO_TRUNK,SSCL-15,,29.364,Peri_Urban,2163.1,146.8,City_Core,58,29.0,8,4.0,0.3395,0.1072,1.25,0.2234,True,HP,15,12,0,12,0,True,SSCL-15,11606,127759,268,49,0.0224,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,3758.6,2747.0,804.0,0.293,Amber_Under,86.4,True,8036.0,244308.0,0.033,False,112758.0,0.226,route_maps_kashmir/SSCL-15.html
SSCL-16,Batamaloo Circular via Khonmoh,SRSR10100808-02,UPGRADED_TO_TRUNK,SSCL-16,,13.87,Urban,1225.6,98.1,Peri_Urban,27,13.5,5,2.5,0.5294,0.1215,1.25,0.3254,False,HP,15,9,0,9,0,True,SSCL-16,11411,81554,174,28,0.0938,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1775.4,3083.0,236.0,0.077,Amber_Under,62.0,True,2359.0,115398.0,0.02,True,53261.0,0.148,route_maps_kashmir/SSCL-16.html
SSCL-17,Batamaloo to Womens College Batpora via Rainawari,SRAN10010902,UPGRADED_TO_TRUNK,SSCL-17,,4.508,Urban,456.4,36.1,City_Core,9,4.5,6,3.0,0.9662,0.4826,1.25,0.7244,False,HP,15,4,0,4,0,True,SSCL-17,6213,42363,166,33,0.0343,OSRM,False,Year_Round,False,True,False,True,128.0,577.0,3723.0,351.0,0.094,Amber_Under,31.0,False,3512.0,37507.0,0.094,True,17311.0,0.081,route_maps_kashmir/SSCL-17.html
SSCL-18,Jkpdc Jehangir Chowk to Wadwan,SRBG10022505,UPGRADED_TO_TRUNK,SSCL-18,,15.202,Peri_Urban,1353.8,76.0,City_Core,30,15.0,5,2.5,0.5126,0.2544,1.25,0.3835,False,HP,15,7,0,7,0,True,SSCL-18,10421,87331,204,56,0.1847,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1945.9,3095.0,88.0,0.028,Amber_Under,51.0,True,875.0,126481.0,0.007,True,58376.0,0.135,route_maps_kashmir/SSCL-18.html
SSCL-19,Pantha Chowk to Sumbal,SRGB10054007,UPGRADED_TO_TRUNK,SSCL-19,,35.736,Peri_Urban,2367.1,178.7,City_Core,71,35.5,8,4.0,0.2159,0.0197,1.25,0.1178,False,HP,15,14,7,7,0,True,SSCL-19,13903,119919,210,17,0.0441,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,4574.2,3572.0,489.0,0.137,Amber_Under,102.4,True,4889.0,297324.0,0.016,True,137226.0,0.181,route_maps_kashmir/SSCL-19.html
SSCL-20,Pantha Chowk to Safapora,SRGB10054006,UPGRADED_TO_TRUNK,SSCL-20,,60.631,Regional_District,4564.3,181.9,City_Core,121,60.5,11,5.5,0.0869,0.0055,1.25,0.0462,False,HP,15,15,7,8,0,True,SSCL-20,16211,140491,211,18,0.0291,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,7760.8,3694.0,648.0,0.175,Amber_Under,104.0,True,6480.0,504450.0,0.013,True,232823.0,0.211,route_maps_kashmir/SSCL-20.html
SSCL-21,Batamaloo to Arath,SRBG10020802,UPGRADED_TO_TRUNK,SSCL-21,,12.395,Urban,1275.2,98.5,Peri_Urban,24,12.0,6,3.0,0.5314,0.1216,1.25,0.3265,False,HP,15,9,0,9,0,True,SSCL-21,20218,73084,88,25,0.0805,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1586.6,3070.0,487.0,0.159,Amber_Under,62.2,True,4870.0,103126.0,0.047,True,47597.0,0.263,route_maps_kashmir/SSCL-21.html
SSCL-22,Batamaloo to Khrew Bus Stand,SRPW10080902,UPGRADED_TO_TRUNK,SSCL-22,,18.186,Peri_Urban,1564.9,90.9,Peri_Urban,36,18.0,7,3.5,0.4622,0.0912,1.25,0.2767,False,HP,15,9,0,9,0,True,SSCL-22,13584,97093,174,29,0.0973,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,2327.8,3327.0,217.0,0.065,Amber_Under,58.4,True,2166.0,151308.0,0.014,True,69834.0,0.177,route_maps_kashmir/SSCL-22.html
SSCL-23,Batamaloo to Charesharief via Chadoora,SRBG10020807,UPGRADED_TO_TRUNK,SSCL-23,,29.633,Peri_Urban,2143.8,148.2,Peri_Urban,59,29.5,8,4.0,0.2816,0.0449,1.25,0.1632,False,HP,15,12,0,12,0,True,SSCL-23,34599,115125,81,29,0.0299,OSRM,False,Year_Round,False,True,False,True,128.0,3793.0,2721.0,1795.0,0.66,Green,87.1,True,17949.0,246547.0,0.073,True,113791.0,0.45,route_maps_kashmir/SSCL-23.html
SSCL-24,Pantha Chowk to Palhalan via Sangrama Sopore,SRBR10044003,UPGRADED_TO_TRUNK,SSCL-24,,36.463,Peri_Urban,2237.0,182.3,City_Core,72,36.0,4,2.0,0.2465,0.0329,1.25,0.1397,False,HP,15,15,7,8,0,True,SSCL-24,15226,131341,210,28,0.0389,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,4667.3,3686.0,607.0,0.165,Amber_Under,104.2,True,6071.0,303372.0,0.02,True,140018.0,0.198,route_maps_kashmir/SSCL-24.html
SSCL-25,Batamaloo to Dadsara Tral via Awantipora,SRPW10080813,UPGRADED_TO_TRUNK,SSCL-25,,43.869,Regional_District,2750.4,131.6,Peri_Urban,87,43.5,4,2.0,0.1186,0.0567,1.25,0.0876,False,HP,15,11,0,11,0,True,SSCL-25,29539,112839,93,55,0.0293,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,5615.2,2809.0,1173.0,0.418,Green,78.8,True,11727.0,364990.0,0.032,True,168457.0,0.384,route_maps_kashmir/SSCL-25.html
SSCL-26,Batamaloo to Kangan via Hazratbal Manigam,SRGB10050804-01,UPGRADED_TO_TRUNK,SSCL-26,,55.703,Regional_District,3838.4,167.1,City_Core,111,55.5,9,4.5,0.0672,0.0,1.25,0.0336,False,HP,15,14,0,14,0,True,SSCL-26,16354,120242,179,15,0.0257,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,7130.0,2815.0,740.0,0.263,Amber_Under,96.6,True,7402.0,463449.0,0.016,True,213900.0,0.213,route_maps_kashmir/SSCL-26.html
SSCL-27,Batamaloo to Manigam,SRGB10050804-02,UPGRADED_TO_TRUNK,SSCL-27,,54.466,Regional_District,3765.4,163.4,City_Core,108,54.0,8,4.0,0.0684,0.0004,1.25,0.0344,False,HP,15,13,0,13,0,True,SSCL-27,16062,118108,179,15,0.0257,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,6971.6,2673.0,727.0,0.272,Amber_Under,94.7,True,7271.0,453157.0,0.016,True,209149.0,0.209,route_maps_kashmir/SSCL-27.html
SSCL-28,Batamaloo to Pinglena Pampore via Galandar,SRPW10080905,UPGRADED_TO_TRUNK,SSCL-28,,22.233,Peri_Urban,1859.8,111.2,Peri_Urban,44,22.0,5,2.5,0.4071,0.0889,1.25,0.248,False,HP,15,10,5,5,0,True,SSCL-28,15229,108838,174,37,0.0956,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,2845.8,4101.0,247.0,0.06,Amber_Under,68.6,True,2471.0,184979.0,0.013,True,85375.0,0.198,route_maps_kashmir/SSCL-28.html
SSCL-29,Pantha Chowk to Panzinara,SRSR10104039,UPGRADED_TO_TRUNK,SSCL-29,,10.811,Urban,1225.2,86.5,Peri_Urban,21,10.5,5,2.5,0.5569,0.0519,1.25,0.3044,False,HP,15,7,0,7,0,True,SSCL-29,12847,65968,125,9,0.0477,OSRM+JhelumBridge,False,Year_Round,False,True,False,True,128.0,1383.8,2719.0,522.0,0.192,Amber_Under,56.2,True,5222.0,89948.0,0.058,True,41514.0,0.167,route_maps_kashmir/SSCL-29.html
SSCL-30,Batamaloo to Dc Office Budgam,SRBG10020904-02,UPGRADED_TO_TRUNK,SSCL-30,,15.685,Peri_Urban,1234.0,78.4,Peri_Urban,31,15.5,10,5.0,0.1647,0.0049,1.25,0.0848,True,HP,15,7,0,7,0,True,SSCL-30,12352,46176,91,6,0.0514,OSRM,False,Year_Round,False,True,False,True,128.0,2007.7,3000.0,373.0,0.124,Amber_Under,52.2,True,3728.0,130499.0,0.029,False,60230.0,0.241,route_maps_kashmir/SSCL-30.html
